date,product_id,product_name,category,quantity_sold,unit_price,revenue,stock_level,promotion,day_of_week,month,year
2023-11-19,P010,Coffee Mug,Lifestyle,24,9.99,239.76,115,0,Sunday,11,2023
2023-11-20,P001,Wireless Mouse,Electronics,14,29.99,419.86,137,0,Monday,11,2023
2023-11-20,P002,USB-C Cable,Electronics,26,12.99,337.74,237,0,Monday,11,2023
2023-11-20,P003,Notebook A5,Stationery,36,5.99,215.64,267,0,Monday,11,2023
2023-11-20,P004,Ballpoint Pen Pack,Stationery,51,3.99,203.49,354,0,Monday,11,2023
2023-11-20,P005,Desk Lamp,Furniture,11,45.99,505.89,70,0,Monday,11,2023
2023-11-20,P006,Hand Sanitizer,Health,72,4.99,359.28,418,0,Monday,11,2023
2023-11-20,P007,Water Bottle,Lifestyle,12,15.99,191.88,198,0,Monday,11,2023
2023-11-20,P008,Phone Case,Electronics,18,19.99,359.82,147,0,Monday,11,2023
2023-11-20,P009,Sticky Notes,Stationery,42,2.99,125.58,313,0,Monday,11,2023
2023-11-20,P010,Coffee Mug,Lifestyle,16,9.99,159.84,104,0,Monday,11,2023
2023-11-21,P001,Wireless Mouse,Electronics,18,29.99,539.82,144,0,Tuesday,11,2023
2023-11-21,P002,USB-C Cable,Electronics,26,12.99,337.74,232,0,Tuesday,11,2023
2023-11-21,P003,Notebook A5,Stationery,48,5.99,287.52,237,0,Tuesday,11,2023
2023-11-21,P004,Ballpoint Pen Pack,Stationery,60,3.99,239.4,329,0,Tuesday,11,2023
2023-11-21,P005,Desk Lamp,Furniture,20,36.79,735.84,45,1,Tuesday,11,2023
2023-11-21,P006,Hand Sanitizer,Health,71,4.99,354.29,417,0,Tuesday,11,2023
2023-11-21,P007,Water Bottle,Lifestyle,14,12.79,179.09,194,1,Tuesday,11,2023
2023-11-21,P008,Phone Case,Electronics,21,19.99,419.79,153,0,Tuesday,11,2023
2023-11-21,P009,Sticky Notes,Stationery,62,2.99,185.38,269,0,Tuesday,11,2023
2023-11-21,P010,Coffee Mug,Lifestyle,16,9.99,159.84,111,0,Tuesday,11,2023
2023-11-22,P001,Wireless Mouse,Electronics,16,29.99,479.84,139,0,Wednesday,11,2023
2023-11-22,P002,USB-C Cable,Electronics,46,10.39,478.03,210,1,Wednesday,11,2023
2023-11-22,P003,Notebook A5,Stationery,49,5.99,293.51,241,0,Wednesday,11,2023
2023-11-22,P004,Ballpoint Pen Pack,Stationery,62,3.99,247.38,323,0,Wednesday,11,2023
2023-11-22,P005,Desk Lamp,Furniture,12,45.99,551.88,50,0,Wednesday,11,2023
2023-11-22,P006,Hand Sanitizer,Health,70,4.99,349.3,411,0,Wednesday,11,2023
2023-11-22,P007,Water Bottle,Lifestyle,8,15.99,127.92,189,0,Wednesday,11,2023
2023-11-22,P008,Phone Case,Electronics,18,19.99,359.82,145,0,Wednesday,11,2023
2023-11-22,P009,Sticky Notes,Stationery,64,2.99,191.36,296,0,Wednesday,11,2023
2023-11-22,P010,Coffee Mug,Lifestyle,19,9.99,189.81,99,0,Wednesday,11,2023
2023-11-23,P001,Wireless Mouse,Electronics,16,29.99,479.84,118,0,Thursday,11,2023
2023-11-23,P002,USB-C Cable,Electronics,30,12.99,389.7,202,0,Thursday,11,2023
2023-11-23,P003,Notebook A5,Stationery,55,5.99,329.45,233,0,Thursday,11,2023
2023-11-23,P004,Ballpoint Pen Pack,Stationery,74,3.99,295.26,338,0,Thursday,11,2023
2023-11-23,P005,Desk Lamp,Furniture,11,45.99,505.89,79,0,Thursday,11,2023
2023-11-23,P006,Hand Sanitizer,Health,80,4.99,399.2,407,0,Thursday,11,2023
2023-11-23,P007,Water Bottle,Lifestyle,14,15.99,223.86,199,0,Thursday,11,2023
2023-11-23,P008,Phone Case,Electronics,20,19.99,399.8,156,0,Thursday,11,2023
2023-11-23,P009,Sticky Notes,Stationery,69,2.99,206.31,288,0,Thursday,11,2023
2023-11-23,P010,Coffee Mug,Lifestyle,20,9.99,199.8,103,0,Thursday,11,2023
2023-11-24,P001,Wireless Mouse,Electronics,43,29.99,1289.57,116,0,Friday,11,2023
2023-11-24,P002,USB-C Cable,Electronics,75,12.99,974.25,188,0,Friday,11,2023
2023-11-24,P003,Notebook A5,Stationery,175,4.79,838.6,133,1,Friday,11,2023
2023-11-24,P004,Ballpoint Pen Pack,Stationery,167,3.99,666.33,238,0,Friday,11,2023
2023-11-24,P005,Desk Lamp,Furniture,29,45.99,1333.71,37,0,Friday,11,2023
2023-11-24,P006,Hand Sanitizer,Health,197,4.99,983.03,322,0,Friday,11,2023
2023-11-24,P007,Water Bottle,Lifestyle,29,15.99,463.71,172,0,Friday,11,2023
2023-11-24,P008,Phone Case,Electronics,54,19.99,1079.46,141,0,Friday,11,2023
2023-11-24,P009,Sticky Notes,Stationery,155,2.99,463.45,199,0,Friday,11,2023
2023-11-24,P010,Coffee Mug,Lifestyle,44,9.99,439.56,60,0,Friday,11,2023
2023-11-25,P001,Wireless Mouse,Electronics,59,29.99,1769.41,90,0,Saturday,11,2023
2023-11-25,P002,USB-C Cable,Electronics,98,12.99,1273.02,136,0,Saturday,11,2023
2023-11-25,P003,Notebook A5,Stationery,164,5.99,982.36,144,0,Saturday,11,2023
2023-11-25,P004,Ballpoint Pen Pack,Stationery,223,3.99,889.77,180,0,Saturday,11,2023
2023-11-25,P005,Desk Lamp,Furniture,41,45.99,1885.59,22,0,Saturday,11,2023
2023-11-25,P006,Hand Sanitizer,Health,257,4.99,1282.43,253,0,Saturday,11,2023
2023-11-25,P007,Water Bottle,Lifestyle,41,15.99,655.59,139,0,Saturday,11,2023
2023-11-25,P008,Phone Case,Electronics,69,19.99,1379.31,99,0,Saturday,11,2023
2023-11-25,P009,Sticky Notes,Stationery,333,2.39,796.54,17,1,Saturday,11,2023
2023-11-25,P010,Coffee Mug,Lifestyle,60,9.99,599.4,44,0,Saturday,11,2023
2023-11-26,P001,Wireless Mouse,Electronics,72,23.99,1727.42,82,1,Sunday,11,2023
2023-11-26,P002,USB-C Cable,Electronics,83,12.99,1078.17,153,0,Sunday,11,2023
2023-11-26,P003,Notebook A5,Stationery,151,5.99,904.49,144,0,Sunday,11,2023
2023-11-26,P004,Ballpoint Pen Pack,Stationery,193,3.99,770.07,199,0,Sunday,11,2023
2023-11-26,P005,Desk Lamp,Furniture,41,45.99,1885.59,53,0,Sunday,11,2023
2023-11-26,P006,Hand Sanitizer,Health,222,4.99,1107.78,295,0,Sunday,11,2023
2023-11-26,P007,Water Bottle,Lifestyle,39,15.99,623.61,172,0,Sunday,11,2023
2023-11-26,P008,Phone Case,Electronics,63,19.99,1259.37,116,0,Sunday,11,2023
2023-11-26,P009,Sticky Notes,Stationery,297,2.39,710.42,44,1,Sunday,11,2023
2023-11-26,P010,Coffee Mug,Lifestyle,56,9.99,559.44,45,0,Sunday,11,2023
2023-11-27,P001,Wireless Mouse,Electronics,39,29.99,1169.61,98,0,Monday,11,2023
2023-11-27,P002,USB-C Cable,Electronics,61,12.99,792.39,177,0,Monday,11,2023
2023-11-27,P003,Notebook A5,Stationery,101,5.99,604.99,200,0,Monday,11,2023
2023-11-27,P004,Ballpoint Pen Pack,Stationery,140,3.99,558.6,277,0,Monday,11,2023
2023-11-27,P005,Desk Lamp,Furniture,29,45.99,1333.71,49,0,Monday,11,2023
2023-11-27,P006,Hand Sanitizer,Health,171,4.99,853.29,322,0,Monday,11,2023
2023-11-27,P007,Water Bottle,Lifestyle,24,15.99,383.76,167,0,Monday,11,2023
2023-11-27,P008,Phone Case,Electronics,43,19.99,859.57,142,0,Monday,11,2023
2023-11-27,P009,Sticky Notes,Stationery,125,2.99,373.75,234,0,Monday,11,2023
2023-11-27,P010,Coffee Mug,Lifestyle,40,9.99,399.6,72,0,Monday,11,2023
2023-11-28,P001,Wireless Mouse,Electronics,43,29.99,1289.57,115,0,Tuesday,11,2023
2023-11-28,P002,USB-C Cable,Electronics,75,12.99,974.25,176,0,Tuesday,11,2023
2023-11-28,P003,Notebook A5,Stationery,128,5.99,766.72,154,0,Tuesday,11,2023
2023-11-28,P004,Ballpoint Pen Pack,Stationery,166,3.99,662.34,230,0,Tuesday,11,2023
2023-11-28,P005,Desk Lamp,Furniture,32,45.99,1471.68,57,0,Tuesday,11,2023
2023-11-28,P006,Hand Sanitizer,Health,204,4.99,1017.96,299,0,Tuesday,11,2023
2023-11-28,P007,Water Bottle,Lifestyle,32,15.99,511.68,148,0,Tuesday,11,2023
2023-11-28,P008,Phone Case,Electronics,50,19.99,999.5,148,0,Tuesday,11,2023
2023-11-28,P009,Sticky Notes,Stationery,149,2.99,445.51,202,0,Tuesday,11,2023
2023-11-28,P010,Coffee Mug,Lifestyle,47,9.99,469.53,61,0,Tuesday,11,2023
2023-11-29,P001,Wireless Mouse,Electronics,44,29.99,1319.56,91,0,Wednesday,11,2023
2023-11-29,P002,USB-C Cable,Electronics,116,10.39,1205.47,118,1,Wednesday,11,2023
2023-11-29,P003,Notebook A5,Stationery,127,5.99,760.73,181,0,Wednesday,11,2023
2023-11-29,P004,Ballpoint Pen Pack,Stationery,162,3.99,646.38,253,0,Wednesday,11,2023
2023-11-29,P005,Desk Lamp,Furniture,33,45.99,1517.67,62,0,Wednesday,11,2023
2023-11-29,P006,Hand Sanitizer,Health,198,4.99,988.02,295,0,Wednesday,11,2023
2023-11-29,P007,Water Bottle,Lifestyle,41,12.79,524.47,150,1,Wednesday,11,2023
2023-11-29,P008,Phone Case,Electronics,56,19.99,1119.44,136,0,Wednesday,11,2023
2023-11-29,P009,Sticky Notes,Stationery,145,2.99,433.55,201,0,Wednesday,11,2023
2023-11-29,P010,Coffee Mug,Lifestyle,48,9.99,479.52,87,0,Wednesday,11,2023
2023-11-30,P001,Wireless Mouse,Electronics,42,29.99,1259.58,122,0,Thursday,11,2023
2023-11-30,P002,USB-C Cable,Electronics,72,12.99,935.28,177,0,Thursday,11,2023
2023-11-30,P003,Notebook A5,Stationery,125,5.99,748.75,166,0,Thursday,11,2023
2023-11-30,P004,Ballpoint Pen Pack,Stationery,171,3.99,682.29,242,0,Thursday,11,2023
2023-11-30,P005,Desk Lamp,Furniture,53,36.79,1949.98,42,1,Thursday,11,2023
2023-11-30,P006,Hand Sanitizer,Health,191,4.99,953.09,318,0,Thursday,11,2023
2023-11-30,P007,Water Bottle,Lifestyle,26,15.99,415.74,181,0,Thursday,11,2023
2023-11-30,P008,Phone Case,Electronics,49,19.99,979.51,131,0,Thursday,11,2023
2023-11-30,P009,Sticky Notes,Stationery,141,2.99,421.59,196,0,Thursday,11,2023
2023-11-30,P010,Coffee Mug,Lifestyle,47,9.99,469.53,82,0,Thursday,11,2023
2023-12-01,P001,Wireless Mouse,Electronics,18,29.99,539.82,122,0,Friday,12,2023
2023-12-01,P002,USB-C Cable,Electronics,21,12.99,272.79,244,0,Friday,12,2023
2023-12-01,P003,Notebook A5,Stationery,49,5.99,293.51,260,0,Friday,12,2023
2023-12-01,P004,Ballpoint Pen Pack,Stationery,99,3.19,316.01,319,1,Friday,12,2023
2023-12-01,P005,Desk Lamp,Furniture,21,36.79,772.63,67,1,Friday,12,2023
2023-12-01,P006,Hand Sanitizer,Health,92,4.99,459.08,423,0,Friday,12,2023
2023-12-01,P007,Water Bottle,Lifestyle,12,15.99,191.88,196,0,Friday,12,2023
2023-12-01,P008,Phone Case,Electronics,26,19.99,519.74,152,0,Friday,12,2023
2023-12-01,P009,Sticky Notes,Stationery,55,2.99,164.45,275,0,Friday,12,2023
2023-12-01,P010,Coffee Mug,Lifestyle,21,9.99,209.79,79,0,Friday,12,2023
2023-12-02,P001,Wireless Mouse,Electronics,22,29.99,659.78,128,0,Saturday,12,2023
2023-12-02,P002,USB-C Cable,Electronics,38,12.99,493.62,195,0,Saturday,12,2023
2023-12-02,P003,Notebook A5,Stationery,70,5.99,419.3,236,0,Saturday,12,2023
2023-12-02,P004,Ballpoint Pen Pack,Stationery,64,3.99,255.36,345,0,Saturday,12,2023
2023-12-02,P005,Desk Lamp,Furniture,19,45.99,873.81,54,0,Saturday,12,2023
2023-12-02,P006,Hand Sanitizer,Health,97,4.99,484.03,417,0,Saturday,12,2023
2023-12-02,P007,Water Bottle,Lifestyle,12,15.99,191.88,178,0,Saturday,12,2023
2023-12-02,P008,Phone Case,Electronics,27,19.99,539.73,138,0,Saturday,12,2023
2023-12-02,P009,Sticky Notes,Stationery,113,2.39,270.3,233,1,Saturday,12,2023
2023-12-02,P010,Coffee Mug,Lifestyle,24,9.99,239.76,111,0,Saturday,12,2023
2023-12-03,P001,Wireless Mouse,Electronics,21,29.99,629.79,146,0,Sunday,12,2023
2023-12-03,P002,USB-C Cable,Electronics,33,12.99,428.67,213,0,Sunday,12,2023
2023-12-03,P003,Notebook A5,Stationery,51,5.99,305.49,235,0,Sunday,12,2023
2023-12-03,P004,Ballpoint Pen Pack,Stationery,78,3.99,311.22,341,0,Sunday,12,2023
2023-12-03,P005,Desk Lamp,Furniture,23,36.79,846.22,47,1,Sunday,12,2023
2023-12-03,P006,Hand Sanitizer,Health,97,4.99,484.03,404,0,Sunday,12,2023
2023-12-03,P007,Water Bottle,Lifestyle,13,15.99,207.87,172,0,Sunday,12,2023
2023-12-03,P008,Phone Case,Electronics,37,15.99,591.7,143,1,Sunday,12,2023
2023-12-03,P009,Sticky Notes,Stationery,73,2.99,218.27,276,0,Sunday,12,2023
2023-12-03,P010,Coffee Mug,Lifestyle,23,9.99,229.77,91,0,Sunday,12,2023
2023-12-04,P001,Wireless Mouse,Electronics,11,29.99,329.89,141,0,Monday,12,2023
2023-12-04,P002,USB-C Cable,Electronics,33,10.39,342.94,204,1,Monday,12,2023
2023-12-04,P003,Notebook A5,Stationery,71,4.79,340.23,212,1,Monday,12,2023
2023-12-04,P004,Ballpoint Pen Pack,Stationery,44,3.99,175.56,356,0,Monday,12,2023
2023-12-04,P005,Desk Lamp,Furniture,10,45.99,459.9,65,0,Monday,12,2023
2023-12-04,P006,Hand Sanitizer,Health,61,4.99,304.39,424,0,Monday,12,2023
2023-12-04,P007,Water Bottle,Lifestyle,12,15.99,191.88,184,0,Monday,12,2023
2023-12-04,P008,Phone Case,Electronics,18,19.99,359.82,181,0,Monday,12,2023
2023-12-04,P009,Sticky Notes,Stationery,49,2.99,146.51,305,0,Monday,12,2023
2023-12-04,P010,Coffee Mug,Lifestyle,15,9.99,149.85,94,0,Monday,12,2023
2023-12-05,P001,Wireless Mouse,Electronics,19,29.99,569.81,149,0,Tuesday,12,2023
2023-12-05,P002,USB-C Cable,Electronics,43,10.39,446.86,209,1,Tuesday,12,2023
2023-12-05,P003,Notebook A5,Stationery,45,5.99,269.55,250,0,Tuesday,12,2023
2023-12-05,P004,Ballpoint Pen Pack,Stationery,73,3.99,291.27,336,0,Tuesday,12,2023
2023-12-05,P005,Desk Lamp,Furniture,15,45.99,689.85,64,0,Tuesday,12,2023
2023-12-05,P006,Hand Sanitizer,Health,71,4.99,354.29,443,0,Tuesday,12,2023
2023-12-05,P007,Water Bottle,Lifestyle,11,15.99,175.89,200,0,Tuesday,12,2023
2023-12-05,P008,Phone Case,Electronics,22,19.99,439.78,158,0,Tuesday,12,2023
2023-12-05,P009,Sticky Notes,Stationery,60,2.99,179.4,270,0,Tuesday,12,2023
2023-12-05,P010,Coffee Mug,Lifestyle,20,9.99,199.8,99,0,Tuesday,12,2023
2023-12-06,P001,Wireless Mouse,Electronics,18,29.99,539.82,123,0,Wednesday,12,2023
2023-12-06,P002,USB-C Cable,Electronics,27,12.99,350.73,212,0,Wednesday,12,2023
2023-12-06,P003,Notebook A5,Stationery,49,5.99,293.51,249,0,Wednesday,12,2023
2023-12-06,P004,Ballpoint Pen Pack,Stationery,66,3.99,263.34,331,0,Wednesday,12,2023
2023-12-06,P005,Desk Lamp,Furniture,11,45.99,505.89,79,0,Wednesday,12,2023
2023-12-06,P006,Hand Sanitizer,Health,85,4.99,424.15,402,0,Wednesday,12,2023
2023-12-06,P007,Water Bottle,Lifestyle,15,15.99,239.85,182,0,Wednesday,12,2023
2023-12-06,P008,Phone Case,Electronics,20,19.99,399.8,140,0,Wednesday,12,2023
2023-12-06,P009,Sticky Notes,Stationery,54,2.99,161.46,294,0,Wednesday,12,2023
2023-12-06,P010,Coffee Mug,Lifestyle,20,9.99,199.8,95,0,Wednesday,12,2023
2023-12-07,P001,Wireless Mouse,Electronics,15,29.99,449.85,119,0,Thursday,12,2023
2023-12-07,P002,USB-C Cable,Electronics,29,12.99,376.71,201,0,Thursday,12,2023
2023-12-07,P003,Notebook A5,Stationery,45,5.99,269.55,257,0,Thursday,12,2023
2023-12-07,P004,Ballpoint Pen Pack,Stationery,59,3.99,235.41,326,0,Thursday,12,2023
2023-12-07,P005,Desk Lamp,Furniture,17,36.79,625.46,80,1,Thursday,12,2023
2023-12-07,P006,Hand Sanitizer,Health,121,3.99,483.03,388,1,Thursday,12,2023
2023-12-07,P007,Water Bottle,Lifestyle,9,15.99,143.91,207,0,Thursday,12,2023
2023-12-07,P008,Phone Case,Electronics,27,15.99,431.78,161,1,Thursday,12,2023
2023-12-07,P009,Sticky Notes,Stationery,53,2.99,158.47,286,0,Thursday,12,2023
2023-12-07,P010,Coffee Mug,Lifestyle,21,9.99,209.79,101,0,Thursday,12,2023
2023-12-08,P001,Wireless Mouse,Electronics,19,29.99,569.81,147,0,Friday,12,2023
2023-12-08,P002,USB-C Cable,Electronics,24,12.99,311.76,211,0,Friday,12,2023
2023-12-08,P003,Notebook A5,Stationery,58,5.99,347.42,249,0,Friday,12,2023
2023-12-08,P004,Ballpoint Pen Pack,Stationery,76,3.99,303.24,323,0,Friday,12,2023
2023-12-08,P005,Desk Lamp,Furniture,12,45.99,551.88,56,0,Friday,12,2023
2023-12-08,P006,Hand Sanitizer,Health,82,4.99,409.18,430,0,Friday,12,2023
2023-12-08,P007,Water Bottle,Lifestyle,23,12.79,294.22,172,1,Friday,12,2023
2023-12-08,P008,Phone Case,Electronics,21,19.99,419.79,161,0,Friday,12,2023
2023-12-08,P009,Sticky Notes,Stationery,53,2.99,158.47,279,0,Friday,12,2023
2023-12-08,P010,Coffee Mug,Lifestyle,18,9.99,179.82,103,0,Friday,12,2023
2023-12-09,P001,Wireless Mouse,Electronics,23,29.99,689.77,125,0,Saturday,12,2023
2023-12-09,P002,USB-C Cable,Electronics,35,12.99,454.65,215,0,Saturday,12,2023
2023-12-09,P003,Notebook A5,Stationery,57,5.99,341.43,252,0,Saturday,12,2023
2023-12-09,P004,Ballpoint Pen Pack,Stationery,75,3.99,299.25,339,0,Saturday,12,2023
2023-12-09,P005,Desk Lamp,Furniture,17,45.99,781.83,58,0,Saturday,12,2023
2023-12-09,P006,Hand Sanitizer,Health,103,4.99,513.97,385,0,Saturday,12,2023
2023-12-09,P007,Water Bottle,Lifestyle,9,15.99,143.91,202,0,Saturday,12,2023
2023-12-09,P008,Phone Case,Electronics,48,15.99,767.62,130,1,Saturday,12,2023
2023-12-09,P009,Sticky Notes,Stationery,71,2.99,212.29,297,0,Saturday,12,2023
2023-12-09,P010,Coffee Mug,Lifestyle,26,9.99,259.74,82,0,Saturday,12,2023
2023-12-10,P001,Wireless Mouse,Electronics,22,29.99,659.78,111,0,Sunday,12,2023
2023-12-10,P002,USB-C Cable,Electronics,34,12.99,441.66,207,0,Sunday,12,2023
2023-12-10,P003,Notebook A5,Stationery,51,5.99,305.49,242,0,Sunday,12,2023
2023-12-10,P004,Ballpoint Pen Pack,Stationery,71,3.99,283.29,335,0,Sunday,12,2023
2023-12-10,P005,Desk Lamp,Furniture,14,45.99,643.86,64,0,Sunday,12,2023
2023-12-10,P006,Hand Sanitizer,Health,110,4.99,548.9,391,0,Sunday,12,2023
2023-12-10,P007,Water Bottle,Lifestyle,17,15.99,271.83,180,0,Sunday,12,2023
2023-12-10,P008,Phone Case,Electronics,25,19.99,499.75,153,0,Sunday,12,2023
2023-12-10,P009,Sticky Notes,Stationery,61,2.99,182.39,283,0,Sunday,12,2023
2023-12-10,P010,Coffee Mug,Lifestyle,22,9.99,219.78,99,0,Sunday,12,2023
2023-12-11,P001,Wireless Mouse,Electronics,15,29.99,449.85,145,0,Monday,12,2023
2023-12-11,P002,USB-C Cable,Electronics,26,12.99,337.74,213,0,Monday,12,2023
2023-12-11,P003,Notebook A5,Stationery,42,5.99,251.58,247,0,Monday,12,2023
2023-12-11,P004,Ballpoint Pen Pack,Stationery,91,3.19,290.47,315,1,Monday,12,2023
2023-12-11,P005,Desk Lamp,Furniture,9,45.99,413.91,76,0,Monday,12,2023
2023-12-11,P006,Hand Sanitizer,Health,71,4.99,354.29,438,0,Monday,12,2023
2023-12-11,P007,Water Bottle,Lifestyle,18,12.79,230.26,169,1,Monday,12,2023
2023-12-11,P008,Phone Case,Electronics,17,19.99,339.83,149,0,Monday,12,2023
2023-12-11,P009,Sticky Notes,Stationery,50,2.99,149.5,299,0,Monday,12,2023
2023-12-11,P010,Coffee Mug,Lifestyle,13,9.99,129.87,98,0,Monday,12,2023
2023-12-12,P001,Wireless Mouse,Electronics,17,29.99,509.83,121,0,Tuesday,12,2023
2023-12-12,P002,USB-C Cable,Electronics,25,12.99,324.75,222,0,Tuesday,12,2023
2023-12-12,P003,Notebook A5,Stationery,38,5.99,227.62,270,0,Tuesday,12,2023
2023-12-12,P004,Ballpoint Pen Pack,Stationery,56,3.99,223.44,334,0,Tuesday,12,2023
2023-12-12,P005,Desk Lamp,Furniture,13,45.99,597.87,77,0,Tuesday,12,2023
2023-12-12,P006,Hand Sanitizer,Health,78,4.99,389.22,403,0,Tuesday,12,2023
2023-12-12,P007,Water Bottle,Lifestyle,13,15.99,207.87,202,0,Tuesday,12,2023
2023-12-12,P008,Phone Case,Electronics,24,19.99,479.76,171,0,Tuesday,12,2023
2023-12-12,P009,Sticky Notes,Stationery,54,2.99,161.46,295,0,Tuesday,12,2023
2023-12-12,P010,Coffee Mug,Lifestyle,16,9.99,159.84,87,0,Tuesday,12,2023
2023-12-13,P001,Wireless Mouse,Electronics,23,29.99,689.77,141,0,Wednesday,12,2023
2023-12-13,P002,USB-C Cable,Electronics,46,10.39,478.03,214,1,Wednesday,12,2023
2023-12-13,P003,Notebook A5,Stationery,43,5.99,257.57,268,0,Wednesday,12,2023
2023-12-13,P004,Ballpoint Pen Pack,Stationery,66,3.99,263.34,343,0,Wednesday,12,2023
2023-12-13,P005,Desk Lamp,Furniture,13,45.99,597.87,66,0,Wednesday,12,2023
2023-12-13,P006,Hand Sanitizer,Health,68,4.99,339.32,429,0,Wednesday,12,2023
2023-12-13,P007,Water Bottle,Lifestyle,9,15.99,143.91,178,0,Wednesday,12,2023
2023-12-13,P008,Phone Case,Electronics,24,19.99,479.76,143,0,Wednesday,12,2023
2023-12-13,P009,Sticky Notes,Stationery,81,2.39,193.75,264,1,Wednesday,12,2023
2023-12-13,P010,Coffee Mug,Lifestyle,21,9.99,209.79,115,0,Wednesday,12,2023
2023-12-14,P001,Wireless Mouse,Electronics,18,29.99,539.82,146,0,Thursday,12,2023
2023-12-14,P002,USB-C Cable,Electronics,30,12.99,389.7,218,0,Thursday,12,2023
2023-12-14,P003,Notebook A5,Stationery,50,5.99,299.5,242,0,Thursday,12,2023
2023-12-14,P004,Ballpoint Pen Pack,Stationery,60,3.99,239.4,358,0,Thursday,12,2023
2023-12-14,P005,Desk Lamp,Furniture,12,45.99,551.88,56,0,Thursday,12,2023
2023-12-14,P006,Hand Sanitizer,Health,88,4.99,439.12,403,0,Thursday,12,2023
2023-12-14,P007,Water Bottle,Lifestyle,16,15.99,255.84,171,0,Thursday,12,2023
2023-12-14,P008,Phone Case,Electronics,22,19.99,439.78,165,0,Thursday,12,2023
2023-12-14,P009,Sticky Notes,Stationery,52,2.99,155.48,313,0,Thursday,12,2023
2023-12-14,P010,Coffee Mug,Lifestyle,32,7.99,255.74,80,1,Thursday,12,2023
2023-12-15,P001,Wireless Mouse,Electronics,52,23.99,1247.58,106,1,Friday,12,2023
2023-12-15,P002,USB-C Cable,Electronics,61,12.99,792.39,187,0,Friday,12,2023
2023-12-15,P003,Notebook A5,Stationery,85,5.99,509.15,225,0,Friday,12,2023
2023-12-15,P004,Ballpoint Pen Pack,Stationery,120,3.99,478.8,261,0,Friday,12,2023
2023-12-15,P005,Desk Lamp,Furniture,25,45.99,1149.75,48,0,Friday,12,2023
2023-12-15,P006,Hand Sanitizer,Health,141,4.99,703.59,359,0,Friday,12,2023
2023-12-15,P007,Water Bottle,Lifestyle,21,15.99,335.79,194,0,Friday,12,2023
2023-12-15,P008,Phone Case,Electronics,62,15.99,991.5,137,1,Friday,12,2023
2023-12-15,P009,Sticky Notes,Stationery,101,2.99,301.99,249,0,Friday,12,2023
2023-12-15,P010,Coffee Mug,Lifestyle,39,9.99,389.61,91,0,Friday,12,2023
2023-12-16,P001,Wireless Mouse,Electronics,44,29.99,1319.56,97,0,Saturday,12,2023
2023-12-16,P002,USB-C Cable,Electronics,87,12.99,1130.13,179,0,Saturday,12,2023
2023-12-16,P003,Notebook A5,Stationery,112,5.99,670.88,172,0,Saturday,12,2023
2023-12-16,P004,Ballpoint Pen Pack,Stationery,147,3.99,586.53,262,0,Saturday,12,2023
2023-12-16,P005,Desk Lamp,Furniture,33,45.99,1517.67,32,0,Saturday,12,2023
2023-12-16,P006,Hand Sanitizer,Health,208,4.99,1037.92,285,0,Saturday,12,2023
2023-12-16,P007,Water Bottle,Lifestyle,30,15.99,479.7,151,0,Saturday,12,2023
2023-12-16,P008,Phone Case,Electronics,54,19.99,1079.46,117,0,Saturday,12,2023
2023-12-16,P009,Sticky Notes,Stationery,143,2.99,427.57,203,0,Saturday,12,2023
2023-12-16,P010,Coffee Mug,Lifestyle,49,9.99,489.51,88,0,Saturday,12,2023
2023-12-17,P001,Wireless Mouse,Electronics,39,29.99,1169.61,120,0,Sunday,12,2023
2023-12-17,P002,USB-C Cable,Electronics,119,10.39,1236.65,142,1,Sunday,12,2023
2023-12-17,P003,Notebook A5,Stationery,109,5.99,652.91,205,0,Sunday,12,2023
2023-12-17,P004,Ballpoint Pen Pack,Stationery,143,3.99,570.57,268,0,Sunday,12,2023
2023-12-17,P005,Desk Lamp,Furniture,33,45.99,1517.67,32,0,Sunday,12,2023
2023-12-17,P006,Hand Sanitizer,Health,194,4.99,968.06,300,0,Sunday,12,2023
2023-12-17,P007,Water Bottle,Lifestyle,31,15.99,495.69,150,0,Sunday,12,2023
2023-12-17,P008,Phone Case,Electronics,57,19.99,1139.43,108,0,Sunday,12,2023
2023-12-17,P009,Sticky Notes,Stationery,127,2.99,379.73,242,0,Sunday,12,2023
2023-12-17,P010,Coffee Mug,Lifestyle,45,9.99,449.55,55,0,Sunday,12,2023
2023-12-18,P001,Wireless Mouse,Electronics,27,29.99,809.73,115,0,Monday,12,2023
2023-12-18,P002,USB-C Cable,Electronics,50,12.99,649.5,215,0,Monday,12,2023
2023-12-18,P003,Notebook A5,Stationery,72,5.99,431.28,233,0,Monday,12,2023
2023-12-18,P004,Ballpoint Pen Pack,Stationery,107,3.99,426.93,300,0,Monday,12,2023
2023-12-18,P005,Desk Lamp,Furniture,22,45.99,1011.78,77,0,Monday,12,2023
2023-12-18,P006,Hand Sanitizer,Health,137,4.99,683.63,372,0,Monday,12,2023
2023-12-18,P007,Water Bottle,Lifestyle,16,15.99,255.84,170,0,Monday,12,2023
2023-12-18,P008,Phone Case,Electronics,40,19.99,799.6,156,0,Monday,12,2023
2023-12-18,P009,Sticky Notes,Stationery,142,2.39,339.66,214,1,Monday,12,2023
2023-12-18,P010,Coffee Mug,Lifestyle,28,9.99,279.72,89,0,Monday,12,2023
2023-12-19,P001,Wireless Mouse,Electronics,54,23.99,1295.57,115,1,Tuesday,12,2023
